Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.16     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.16     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::unique<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.16     0.00        5     0.00     0.00  Flowpipe::Flowpipe()
  0.00      0.16     0.00        5     0.00     0.00  Monomial::getParams() const
  0.00      0.16     0.00        5     0.00     0.00  std::vector<Interval, std::allocator<Interval> >::vector(std::vector<Interval, std::allocator<Interval> > const&)
  0.00      0.16     0.00        5     0.00     0.00  std::vector<std::vector<std::string, std::allocator<std::string> >, std::allocator<std::vector<std::string, std::allocator<std::string> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<std::string, std::allocator<std::string> >*, std::vector<std::vector<std::string, std::allocator<std::string> >, std::allocator<std::vector<std::string, std::allocator<std::string> > > > >, std::vector<std::string, std::allocator<std::string> > const&)
  0.00      0.16     0.00        5     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&)
  0.00      0.16     0.00        5     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_range_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag)
  0.00      0.16     0.00        4     0.00     0.00  TaylorModelVec::TaylorModelVec(std::vector<TaylorModel, std::allocator<TaylorModel> > const&)
  0.00      0.16     0.00        4     0.00     0.00  ContinuousReachability::declareTMVar(std::string const&)
  0.00      0.16     0.00        4     0.00     0.00  Flowpipe::clear()
  0.00      0.16     0.00        4     0.00     0.00  Flowpipe::~Flowpipe()
  0.00      0.16     0.00        4     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  0.00      0.16     0.00        4     0.00     0.00  std::vector<MyComponent*, std::allocator<MyComponent*> >::vector(std::vector<MyComponent*, std::allocator<MyComponent*> > const&)
  0.00      0.16     0.00        4     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&)
  0.00      0.16     0.00        4     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::~vector()
  0.00      0.16     0.00        4     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&)
  0.00      0.16     0.00        4     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00      0.16     0.00        4     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_get_insert_unique_pos(std::string const&)
  0.00      0.16     0.00        3     0.00     0.00  yy_load_buffer_state()
  0.00      0.16     0.00        3     0.00     0.00  Polynomial::center()
  0.00      0.16     0.00        3     0.00     0.00  MyComponent::addDependency(int, MyComponent*)
  0.00      0.16     0.00        3     0.00     0.00  MyComponent::MyComponent(MyComponent const&)
  0.00      0.16     0.00        3     0.00     0.00  MyComponentRemove::findPos(int, std::vector<int, std::allocator<int> >*)
  0.00      0.16     0.00        3     0.00     0.00  HybridReachability::declareStateVar(std::string const&)
  0.00      0.16     0.00        3     0.00     0.00  Flowpipe::operator=(Flowpipe const&)
  0.00      0.16     0.00        3     0.00     0.00  Interval::sub_assign(double)
  0.00      0.16     0.00        3     0.00     0.00  Monomial::center()
  0.00      0.16     0.00        3     0.00     0.00  mylogger2::dec()
  0.00      0.16     0.00        3     0.00     0.00  mylogger2::inc()
  0.00      0.16     0.00        3     0.00     0.00  HornerForm::getVars(int*) const
  0.00      0.16     0.00        3     0.00     0.00  HornerForm::transform(std::vector<int, std::allocator<int> >) const
  0.00      0.16     0.00        3     0.00     0.00  TaylorModel::getParams() const
  0.00      0.16     0.00        3     0.00     0.00  Interval::midpoint() const
  0.00      0.16     0.00        3     0.00     0.00  std::vector<Interval, std::allocator<Interval> >::~vector()
  0.00      0.16     0.00        3     0.00     0.00  std::vector<CompDependency*, std::allocator<CompDependency*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CompDependency**, std::vector<CompDependency*, std::allocator<CompDependency*> > >, CompDependency* const&)
  0.00      0.16     0.00        3     0.00     0.00  std::vector<std::vector<Interval, std::allocator<Interval> >, std::allocator<std::vector<Interval, std::allocator<Interval> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<Interval, std::allocator<Interval> >*, std::vector<std::vector<Interval, std::allocator<Interval> >, std::allocator<std::vector<Interval, std::allocator<Interval> > > > >, std::vector<Interval, std::allocator<Interval> > const&)
  0.00      0.16     0.00        3     0.00     0.00  std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  0.00      0.16     0.00        3     0.00     0.00  std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.16     0.00        2     0.00     0.00  yy_flush_buffer(yy_buffer_state*)
  0.00      0.16     0.00        2     0.00     0.00  createDir(std::string)
  0.00      0.16     0.00        2     0.00     0.00  yy_init_buffer(yy_buffer_state*, _IO_FILE*)
  0.00      0.16     0.00        2     0.00     0.00  yy_get_next_buffer()
  0.00      0.16     0.00        2     0.00     0.00  MySettings::MySettings()
  0.00      0.16     0.00        2     0.00     0.00  MyComponent::prepareMappers()
  0.00      0.16     0.00        2     0.00     0.02  MyComponent::prepareComponent(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, std::vector<Interval, std::allocator<Interval> >, bool)
  0.00      0.16     0.00        2     0.00     0.00  MyComponent::prepareVariables(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, bool)
  0.00      0.16     0.00        2     0.00     0.01  MyComponent::remapIVP(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, std::vector<Interval, std::allocator<Interval> >)
  0.00      0.16     0.00        2     0.00     0.00  MyComponent::MyComponent()
  0.00      0.16     0.00        2     0.00     0.00  Transformer::getType()
  0.00      0.16     0.00        2     0.00     0.00  ContinuousSystem::ContinuousSystem()
  0.00      0.16     0.00        2     0.00     0.00  ContinuousSystem::~ContinuousSystem()
  0.00      0.16     0.00        2     0.00     0.00  MyComponentRemove::getUnitTmv(int)
  0.00      0.16     0.00        2     0.00     0.00  MyComponentRemove::getNVarMParam(int, int)
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<TaylorModelVec, std::allocator<TaylorModelVec> >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<Flowpipe, std::allocator<Flowpipe> >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<Interval, std::allocator<Interval> >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<std::list<TaylorModelVec, std::allocator<TaylorModelVec> >, std::allocator<std::list<TaylorModelVec, std::allocator<TaylorModelVec> > > >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<std::list<std::vector<Interval, std::allocator<Interval> >, std::allocator<std::vector<Interval, std::allocator<Interval> > > >, std::allocator<std::list<std::vector<Interval, std::allocator<Interval> >, std::allocator<std::vector<Interval, std::allocator<Interval> > > > > >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::_List_base<std::vector<Interval, std::allocator<Interval> >, std::allocator<std::vector<Interval, std::allocator<Interval> > > >::_M_clear()
  0.00      0.16     0.00        2     0.00     0.00  std::map<std::string, double, std::less<std::string>, std::allocator<std::pair<std::string const, double> > >::operator[](std::string const&)
  0.00      0.16     0.00        2     0.00     0.00  std::vector<TaylorModelVec, std::allocator<TaylorModelVec> >::~vector()
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::vector<HornerForm, std::allocator<HornerForm> >, std::allocator<std::vector<HornerForm, std::allocator<HornerForm> > > >::~vector()
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::vector<PolynomialConstraint, std::allocator<PolynomialConstraint> >, std::allocator<std::vector<PolynomialConstraint, std::allocator<PolynomialConstraint> > > >::~vector()
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::vector<std::vector<RowVector, std::allocator<RowVector> >, std::allocator<std::vector<RowVector, std::allocator<RowVector> > > >, std::allocator<std::vector<std::vector<RowVector, std::allocator<RowVector> >, std::allocator<std::vector<RowVector, std::allocator<RowVector> > > > > >::~vector()
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::vector<std::string, std::allocator<std::string> >, std::allocator<std::vector<std::string, std::allocator<std::string> > > >::~vector()
  0.00      0.16     0.00        2     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z10picardIterRKSt6vectorI10HornerFormSaIS0_EE14TaylorModelVecS5_i
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z3dX122ContinuousReachability
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10PolyhedronC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10simpleComp10picardIterESt6vectorIiSaIiEER14TaylorModelVecRKS0_I10HornerFormSaIS5_EES3_i
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN11Transformer15makeNextInitSetERSt6vectorIP11MyComponentSaIS2_EER10MySettingsb
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN12OutputWriterC2ESsii
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN15ExtractedPicardC2ERKSt6vectorI8IntervalSaIS1_EERKS1_
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN16LinearConstraintC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN17MyComponentRemove7findPosEiPSt6vectorIiSaIiEE
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN23ShrinkWrappingConditionC2Ei
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN6MatrixC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7compApp3dX1E22ContinuousReachability
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8FlowpipeC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8MonomialC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8ResetMapC2Ev
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9mylogger25forceESs
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9smallComp10picardIterESt6vectorIiSaIiEER14TaylorModelVecRKS0_I10HornerFormSaIS5_EES3_R10MySettings
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_err
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_factorial_rec
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_intervalNumPrecision
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_lineNum
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_parseSetting
  0.00      0.16     0.00        1     0.00     0.00  _GLOBAL__sub_I_yyleng
  0.00      0.16     0.00        1     0.00     0.00  getUnitTmv(int)
  0.00      0.16     0.00        1     0.00    37.45  createOutput(std::vector<MyComponent*, std::allocator<MyComponent*> >, MyComponent&, Transformer*, MySettings*)
  0.00      0.16     0.00        1     0.00     0.00  compute_power_4(int)
  0.00      0.16     0.00        1     0.00     0.00  createComponents(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<HornerForm, std::allocator<HornerForm> > const&)
  0.00      0.16     0.00        1     0.00     0.00  yy_create_buffer(_IO_FILE*, int)
